,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
158,orn,10.0,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
159,melib,0.004143051999996232,Melibiose,,,,,,EX_melib_m,EX_melib(e)
160,chols,0.000490142999999553,Choline sulfate,,,,,,EX_chols_m,EX_chols(e)
161,mantr,10.0,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
162,stg_m4,1.9808120800833233,,,,,,,EX_stg_m4_m,EX_stg_m4(e)
163,dgsn,10.0,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
164,gua,10.0,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
165,cspg_b,2.639327777775377e-05,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
166,hspg,6.60284370131824e-06,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
167,arabttr,0.009818423333324416,Arabinotriose,,,,,,EX_arabttr_m,EX_arabttr(e)
168,bglc,7.847155820914766e-07,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
169,1hibupglu_S,10.0,,,,,,,EX_1hibupglu_S_m,EX_1hibupglu_S(e)
170,lactl,10.0,,,,,,,EX_lactl_m,EX_lactl(e)
171,chlphncl_glc,0.35164242368347054,,,,,,,EX_chlphncl_glc_m,EX_chlphncl_glc(e)
172,2hibupglu_S,10.0,,,,,,,EX_2hibupglu_S_m,EX_2hibupglu_S(e)
173,2hatvacidgluc,10.0,,,,,,,EX_2hatvacidgluc_m,EX_2hatvacidgluc(e)
174,din,6.975297979037842,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
175,glyc3p,9.80189801882871,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
176,metala,5.059261576833283,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
177,alahis,10.0,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
178,alaglu,10.0,L-alanyl-L-glutamate,,,,,,EX_alaglu_m,EX_alaglu(e)
179,glyleu,10.0,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
180,alagly,0.4013204132154957,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
181,amp,0.0033119494883262525,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
182,glypro,6.8179831699612,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
183,pyr,6.551666957131909,pyruvate,HMDB00243,C00022,1060.0,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1",,EX_pyr_m,EX_pyr(e)
184,acmana,0.10868514471096802,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
185,gtp,0.0005544099999994501,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
186,n2o,10.0,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
187,7a_czp,0.9516642332872288,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
188,dfdcytd,10.0,,,,,,,EX_dfdcytd_m,EX_dfdcytd(e)
189,anzp,1.0255471546779642,,,,,,,EX_anzp_m,EX_anzp(e)
190,uri,0.02371221537065793,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
191,cmp,1.2492042345208212,CMP,HMDB00095,C00055,6131.0,,,EX_cmp_m,EX_cmp(e)
192,abt,0.0026430399999977836,L-arabinitol,HMDB01851,C00532,439255.0,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1",,EX_abt_m,EX_abt(e)
193,dhnacoa,0.0001394211999998732,"1,4-Dihydroxy-2-naphthoyl-CoA",,C15547,,,,EX_dhnacoa_m,EX_dhnacoa(e)
194,pime,3.55899999999465e-05,Pimelate,,,,,,EX_pime_m,EX_pime(e)
195,nzp,1.637845898760709,,,,,,,EX_nzp_m,EX_nzp(e)
196,raffin,0.277839387721969,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
197,glyglu,10.0,Glycyl-L-glutamate,,,,,,EX_glyglu_m,EX_glyglu(e)
198,phenol,0.0031480999999917714,Phenol,,,,,,EX_phenol_m,EX_phenol(e)
199,mal_L,2.6067888885453776,(S)-malate(2-),HMDB00156,C00149,222656.0,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1",,EX_mal_L_m,EX_mal_L(e)
200,no2,2.2862860925397435,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
201,glytyr,7.309338786653392,Glycyl-L-tyrosine,,,,,,EX_glytyr_m,EX_glytyr(e)
202,alaleu,10.0,L-alanyl-L-leucine,,,,,,EX_alaleu_m,EX_alaleu(e)
203,lac_L,10.0,(S)-lactate,HMDB00190,C00186,107689.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",,EX_lac_L_m,EX_lac_L(e)
204,galmannan,2.2260454545434214e-05,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",,,,,,EX_galmannan_m,EX_galmannan(e)
205,drib,1.4623527283548974,2-deoxy-D-ribose,HMDB03224,C01801,22833604.0,"InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1",,EX_drib_m,EX_drib(e)
206,lac_D,10.0,(R)-lactate,HMDB01311,C00256,61503.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m1/s1",,EX_lac_D_m,EX_lac_D(e)
207,galur,0.2964834927947173,D-Galacturonate,,,,,,EX_galur_m,EX_galur(e)
208,acald,10.0,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
209,glu_D,0.006092439999994459,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
210,alathr,10.0,L-alanyl-L-threonine,,,,,,EX_alathr_m,EX_alathr(e)
211,urea,0.01238241249864808,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
212,coa,0.00015879399999996213,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
213,sbt_D,10.0,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
214,mnl,0.009380795555547383,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
215,duri,0.20262287705560736,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
216,tre,0.991291513999098,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
217,glc3meacp,0.0008769526666658631,,,,,,,EX_glc3meacp_m,EX_glc3meacp(e)
218,fcsn,0.0011776349999989039,,,,,,,EX_fcsn_m,EX_fcsn(e)
219,4ahmmp,7.939699999992772e-05,4-Amino-5-hydroxymethyl-2-methylpyrimidine,,,,,,EX_4ahmmp_m,EX_4ahmmp(e)
220,pecticgal,0.00016153977777763444,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,,EX_pecticgal_m,EX_pecticgal(e)
221,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
222,datp,0.0010125719999969363,dATP,HMDB01532,C00131,15993.0,,,EX_datp_m,EX_datp(e)
223,h2,3.9563533670000437,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
224,acac,0.6919897027102468,acetoacetate,HMDB00060,C00164,96.0,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_acac_m,EX_acac(e)
225,czp,1.0442633919962105,,,,,,,EX_czp_m,EX_czp(e)
226,glyphe,0.006640478499224693,Glycylphenylalanine,,,97415.0,,,EX_glyphe_m,EX_glyphe(e)
227,succ,0.9114816179238368,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
228,dextrin,0.04260605768901271,Dextrin,,C00721,,,,EX_dextrin_m,EX_dextrin(e)
229,rmn,5.476325677876409,L-Rhamnose,,,,,,EX_rmn_m,EX_rmn(e)
230,sbzcoa,6.192999999994273e-05,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
231,dpcoa,0.00015842171428557227,Dephospho-CoA,HMDB01373,C00882,444485.0,,,EX_dpcoa_m,EX_dpcoa(e)
232,adocbl,0.002962319999997276,Adenosylcobalamin,HMDB02086,C00194,,,,EX_adocbl_m,EX_adocbl(e)
233,nadp,7.939700000003658e-05,Nicotinamide adenine dinucleotide phosphate,HMDB00217,C00006,5886.0,,,EX_nadp_m,EX_nadp(e)
234,srv,0.18346080466293557,,,,,,,EX_srv_m,EX_srv(e)
235,tet,0.0002614969999997621,Tetrathionate,,,,,,EX_tet_m,EX_tet(e)
236,ethso3,0.0008853299999991956,ethanesulfonate,,,,,,EX_ethso3_m,EX_ethso3(e)
237,xyluglc,1.5057856481467449e-05,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,,EX_xyluglc_m,EX_xyluglc(e)
238,eltr_m3,7.93969999999277e-05,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
239,ph2s,0.0004116949999996251,Polysulfide,,,,,,EX_ph2s_m,EX_ph2s(e)
240,xylan,6.557746212118965e-06,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
241,5aptn,0.7249753944993405,5-Aminopentanoate,,,3720.0,"InChI=1S/C5H11NO2/c6-4-2-1-3-5(7)8/h1-4,6H2,(H,7,8)",,EX_5aptn_m,EX_5aptn(e)
